klima_id,datum,woche,haus,aussen_strahlungssumme_j_cm2,aussen_tagestemperatur_c,aussen_nachttemperatur_c,aussen_dif_c,aussen_durchschnittstemp_c,aussen_windschnellheit_m_s,aussen_windschnellheit_nacht_m_s,aussen_feuchtigkeit_tag_proz,aussen_fd_tag_g_m3,aussen_feuchtigkeit_nacht_proz,aussen_fd_nacht_g_m3,aussen_fd_durchschnitt_g_m3,aussen_feuchtigkeit_durchschnitt_proz,aussen_tageslaenge_uhr,schirm_energieschirm_proz,gh_gem_tag_c,gh_gem_nacht_c,gh_gem_dif,gh_gem_tagesdurchschnitt_c,gh_ber_taeg_temp,rohr_temp_tag_c,rohr_temp_nacht_c,rohr_temp_tagesdurchschnitt_c,co2_tag_ppm,co2_nacht_ppm,co2_einspeisung_kg_ha,feucht_fd_tag_g_m3_2,feucht_fd_nacht_g_m3_2,feucht_fd_durchschnitt_g_m3_2,feucht_rf_tag_proz,feucht_rf_nacht_proz,feucht_rfdurchschnitt_proz
1744,2025-04-06 00:00:00,14,4,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,26.1,17.3,8.8,21.7,0,43,37,40,0,0,0,11.4,3.5,7.5,0.56,0.77,0.7
1745,2025-04-06 00:00:00,14,5,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,26.5,17.4,9.1,22,0,41,36,38.5,0,0,0,13.9,4.9,9.4,0.47,0.68,0.6
1746,2025-04-06 00:00:00,14,7,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.55,25.1,17,8.1,21.1,22.7,37,44,40.5,0,0,0,6.8,2.1,4.5,0.73,0.85,0.8
1747,2025-04-06 00:00:00,14,19,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,25,17.7,7.3,21.4,20.9,47,47,47,0,0,0,5.7,1.9,3.8,0.76,0.87,0.8
1748,2025-04-06 00:00:00,14,21,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,25.2,17.9,7.3,21.6,20.9,48,47,47.5,490,740,0,3.6,1.4,2.5,0.85,0.91,0.9
1749,2025-04-06 00:00:00,14,22,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,25.2,18.1,7.1,21.7,20.9,48,48,48,490,740,0,3.8,1.4,2.6,0.84,0.91,0.9
1750,2025-04-06 00:00:00,14,23,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.56,25.3,17.9,7.4,21.6,20.9,45,46,45.5,490,740,0,4,1.4,2.7,0.83,0.91,0.9
1751,2025-04-06 00:00:00,14,31,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,25.2,17.1,8.1,21.2,22.7,42,47,44.5,367,645,0,5.8,2.7,4.3,0.75,0.81,0.78
1752,2025-04-06 00:00:00,14,33,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.57,25.1,17.5,7.6,21.3,22.7,44,47,45.5,506,839,0,7,3.2,5.1,0.7,0.86,0.8
1753,2025-04-12 00:00:00,15,2+3,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.50,27,18.1,8.9,22.6,0,38,28,33,0,0,0,13.5,2.5,8,0.52,0.85,0.69
1754,2025-04-06 00:00:00,14,34,1861,10.7,0,10.7,5.4,2.9,2.9,0,0,0,0,0,0,13.10,0.56,25,17.2,7.8,21.1,22.7,44,47,45.5,288,570,0,5.8,2.6,4.2,0.75,0.82,0.8
1755,2025-04-07 00:00:00,15,4,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,26.3,17.3,9,21.8,0,40,37,38.5,0,0,0,12.7,3.5,8.1,0.52,0.77,0.65
1756,2025-04-07 00:00:00,15,5,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,26.5,17.4,9.1,22,0,41,35,38,0,0,0,16.2,6.6,11.4,0.39,0.56,0.48
1757,2025-04-07 00:00:00,15,6,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.57,25.3,17.7,7.6,21.5,22.7,41,46,43.5,0,0,0,6.1,3,4.6,0.76,0.80,0.78
1758,2025-04-07 00:00:00,15,20,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.57,25.2,17.8,7.4,21.5,20.9,50,47,48.5,514,796,0,4.9,1.5,3.2,0.8,0.90,0.85
1759,2025-04-07 00:00:00,15,32,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,25.8,18,7.8,21.9,22.7,42,48,45,0,0,0,5.7,2.6,4.2,0.78,0.83,0.81
1760,2025-04-07 00:00:00,15,7,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.56,25.4,18.1,7.3,21.8,22.7,40,46,43,0,0,0,6.5,2.3,4.4,0.75,0.85,0.8
1761,2025-04-07 00:00:00,15,19,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.57,24.7,17.9,6.8,21.3,20.9,48,45,46.5,0,0,0,5.9,2,4,0.75,0.87,0.81
1762,2025-04-07 00:00:00,15,21,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.57,25.2,18.2,7,21.7,20.9,49,45,47,514,795,0,3.8,1.1,2.5,0.85,0.93,0.89
1763,2025-04-07 00:00:00,15,22,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,25.1,18.2,6.9,21.7,20.9,50,44,47,514,795,0,3.9,1.4,2.7,0.84,0.91,0.88
1764,2025-04-07 00:00:00,15,23,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.57,25.5,18.2,7.3,21.9,20.9,46,45,45.5,514,795,0,4.4,1.3,2.9,0.83,0.91,0.87
1765,2025-04-07 00:00:00,15,31,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,25.4,17.8,7.6,21.6,22.7,41,49,45,431,626,0,5.8,2.9,4.4,0.77,0.81,0.79
1766,2025-04-07 00:00:00,15,33,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,25.9,18.1,7.8,22,22.7,41,47,44,581,819,0,7,3.5,5.3,0.73,0.77,0.75
1767,2025-04-07 00:00:00,15,34,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,25.7,18,7.7,21.9,22.7,42,47,44.5,359,569,0,5.7,2.6,4.2,0.78,0.83,0.81
1768,2025-04-07 00:00:00,15,2+3,1858,13.5,0.3,13.2,6.9,1.8,1.8,0,0,0,0,0,0,13.17,0.58,26.1,17.4,8.7,21.8,0,43,38,40.5,0,0,0,13.7,4.1,8.9,0.47,0.73,0.6
1769,2025-04-08 00:00:00,15,4,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,26.4,17.4,9,21.9,0,41,34,37.5,0,0,0,12.3,3.1,7.7,0.54,0.80,0.67
1770,2025-04-08 00:00:00,15,5,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.58,26.6,17.5,9.1,22.1,0,41,32,36.5,0,0,0,14.6,4.1,9.4,0.44,0.73,0.59
1771,2025-04-08 00:00:00,15,6,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.55,25.2,18.6,6.6,21.9,22.7,38,46,42,0,0,0,6.1,2.9,4.5,0.75,0.81,0.78
1772,2025-04-08 00:00:00,15,7,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.55,25.4,18.6,6.8,22,22.7,37,45,41,0,0,0,6.3,2.1,4.2,0.75,0.87,0.81
1773,2025-04-08 00:00:00,15,19,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,24.8,18.2,6.6,21.5,20.8,46,47,46.5,505,680,0,6.1,2.5,4.3,0.74,0.83,0.79
1774,2025-04-08 00:00:00,15,20,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25.4,18.1,7.3,21.8,20.8,48,46,47,505,680,0,4.7,1.9,3.3,0.81,0.87,0.84
1775,2025-04-08 00:00:00,15,32,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25.2,18.4,6.8,21.8,22.7,42,47,44.5,0,0,0,5.6,2.7,4.2,0.77,0.82,0.8
1776,2025-04-08 00:00:00,15,21,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25.5,18.9,6.6,22.2,20.8,48,45,46.5,505,680,0,4,1.4,2.7,0.84,0.91,0.88
1777,2025-04-08 00:00:00,15,22,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25.3,18.8,6.5,22.1,20.8,49,45,47,504,680,0,4,1.7,2.9,0.83,0.89,0.86
1778,2025-04-08 00:00:00,15,23,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.56,25.4,18.3,7.1,21.9,20.8,49,44,46.5,505,680,0,4.8,2.2,3.5,0.81,0.86,0.84
1779,2025-04-08 00:00:00,15,31,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25.1,18.2,6.9,21.7,22.7,41,50,45.5,404,616,0,5.7,3.1,4.4,0.76,0.80,0.78
1780,2025-04-08 00:00:00,15,33,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25,18.6,6.4,21.8,22.7,41,48,44.5,0,0,0,5.9,2.7,4.3,0.76,0.83,0.8
1781,2025-04-08 00:00:00,15,34,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,25.1,18.6,6.5,21.9,22.7,41,47,44,350,571,0,5.6,2.6,4.1,0.77,0.83,0.8
1782,2025-04-08 00:00:00,15,2+3,1802,16.5,0.5,16,8.5,1.3,1.3,0,0,0,0,0,0,13.22,0.57,26.5,17.4,9.1,22,0,42,34,38,0,0,0,14,3.5,8.8,0.47,0.77,0.62
1783,2025-04-09 00:00:00,15,4,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.58,26.5,17.4,9.1,22,0,40,35,37.5,0,0,0,13.5,4.4,9,0.49,0.71,0.6
1784,2025-04-09 00:00:00,15,5,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.58,26.6,17.5,9.1,22.1,0,39,32,35.5,0,0,0,14.2,4.5,9.4,0.47,0.71,0.59
1785,2025-04-09 00:00:00,15,7,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.56,25.2,18.7,6.5,22,22.7,35,45,40,0,0,0,7,2.2,4.6,0.72,0.87,0.8
1786,2025-04-09 00:00:00,15,19,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.56,24.7,18.3,6.4,21.5,20.8,47,46,46.5,506,672,0,6.5,2.6,4.6,0.72,0.83,0.78
1787,2025-04-09 00:00:00,15,6,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.55,25.2,18.5,6.7,21.9,22.7,36,46,41,0,0,0,6.5,3.1,4.8,0.74,0.80,0.77
1788,2025-04-12 00:00:00,15,4,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.50,26.9,18.1,8.8,22.5,0,38,27,32.5,0,0,0,12.8,2.3,7.6,0.54,0.86,0.7
1789,2025-04-09 00:00:00,15,20,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.57,25,18.1,6.9,21.6,20.8,47,46,46.5,505,672,0,5.1,2.2,3.7,0.79,0.86,0.83
1790,2025-04-09 00:00:00,15,21,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.56,24.9,18.6,6.3,21.8,20.8,48,45,46.5,505,672,0,4.3,2.2,3.3,0.82,0.86,0.84
1791,2025-04-09 00:00:00,15,22,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.56,24.9,18.4,6.5,21.7,20.8,49,45,47,506,672,0,4.3,2,3.2,0.82,0.87,0.85
1792,2025-04-09 00:00:00,15,23,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.56,24.6,18.3,6.3,21.5,20.8,46,43,44.5,505,672,0,5.9,2.4,4.2,0.75,0.84,0.8
1793,2025-04-09 00:00:00,15,31,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.57,25.1,18,7.1,21.6,22.7,41,50,45.5,402,613,0,6,3.3,4.7,0.75,0.78,0.77
1794,2025-04-09 00:00:00,15,32,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.57,25.2,18.3,6.9,21.8,22.7,41,48,44.5,1645,707,0,5.8,3,4.4,0.76,0.80,0.78
1795,2025-04-09 00:00:00,15,33,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.57,25.2,18.3,6.9,21.8,22.7,41,49,45,552,783,0,6.2,3,4.6,0.75,0.81,0.78
1796,2025-04-09 00:00:00,15,34,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.57,25.1,18.5,6.6,21.8,22.7,40,46,43,352,558,0,5.8,2.9,4.4,0.76,0.81,0.79
1797,2025-04-09 00:00:00,15,2+3,1800,16.5,2.2,14.3,9.4,1.6,1.6,0,0,0,0,0,0,13.27,0.58,26.3,17.4,8.9,21.9,0,41,35,38,0,0,0,14,3.9,9,0.47,0.74,0.61
1798,2025-04-10 00:00:00,15,4,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.58,26.7,17.5,9.1,22.1,0,40,33,36.5,0,0,0,15.7,4.7,10.2,0.41,0.69,0.55
1799,2025-04-10 00:00:00,15,5,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.58,26.7,17.6,9.1,22.2,0,37,31,34,0,0,0,14.7,4.7,9.7,0.45,0.69,0.57
1800,2025-04-10 00:00:00,15,7,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.54,25.3,18.7,6.6,22,22.7,34,44,39,0,0,0,7.2,2,4.6,0.72,0.87,0.8
1801,2025-04-10 00:00:00,15,19,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.56,24.6,18.9,5.7,21.8,20.8,47,45,46,511,692,0,5.4,1.7,3.6,0.77,0.89,0.83
1802,2025-04-10 00:00:00,15,21,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.55,24.8,19,5.8,21.9,20.8,47,45,46,511,692,0,5.1,1.6,3.4,0.79,0.90,0.85
1803,2025-04-10 00:00:00,15,22,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.56,24.6,19,5.6,21.8,20.8,48,44,46,511,693,0,5,1.6,3.3,0.79,0.90,0.85
1804,2025-04-10 00:00:00,15,23,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.55,24.5,18.7,5.8,21.6,20.8,45,43,44,510,692,0,5.7,1.4,3.6,0.76,0.91,0.84
1805,2025-04-10 00:00:00,15,6,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.54,25.3,18.7,6.6,22,22.7,34,45,39.5,0,0,0,6.5,2.8,4.7,0.74,0.82,0.78
1806,2025-04-10 00:00:00,15,20,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.55,24.9,18.6,6.3,21.8,20.8,46,45,45.5,511,692,0,5.6,1.7,3.7,0.77,0.89,0.83
1807,2025-04-10 00:00:00,15,32,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.50,25.4,17.3,8.1,21.4,22.7,41,46,43.5,482,706,0,6.2,2.8,4.5,0.75,0.81,0.78
1808,2025-04-10 00:00:00,15,33,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.50,25.2,17.5,7.7,21.4,22.7,42,46,44,541,791,0,6.4,3,4.7,0.74,0.80,0.77
1809,2025-04-10 00:00:00,15,34,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.50,25.1,17.5,7.6,21.3,22.7,41,44,42.5,355,574,0,5.7,2.6,4.2,0.77,0.83,0.8
1810,2025-04-10 00:00:00,15,2+3,1810,16.8,2.8,14,9.8,1.6,1.6,0,0,0,0,0,0,13.38,0.57,26.6,17.5,7.7,22.1,22.7,41,34,37.5,0,0,0,14.3,3.9,9.1,0.47,0.75,0.61
1811,2025-04-11 00:00:00,15,2+3,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.53,26.7,17.7,9,22.2,0,39,34,36.5,0,0,0,14.8,3.5,9.2,0.45,0.77,0.61
1812,2025-04-11 00:00:00,15,4,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.53,26.8,17.7,9.1,22.3,0,38,33,35.5,0,0,0,14.2,3.4,8.8,0.48,0.78,0.63
1813,2025-04-11 00:00:00,15,5,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.53,27.1,17.9,9.2,22.5,0,35,29,32,0,0,0,15.8,4.7,10.3,0.43,0.70,0.57
1814,2025-04-11 00:00:00,15,6,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.49,25.5,18.8,6.7,22.2,22.7,35,45,40,0,0,0,6.9,2.7,4.8,0.73,0.83,0.78
1815,2025-04-11 00:00:00,15,7,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.49,25.5,18.7,6.8,22.1,22.7,34,43,38.5,0,0,0,7.5,1.9,4.7,0.71,0.88,0.8
1816,2025-04-11 00:00:00,15,19,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.23,24.7,18,6.7,21.4,20.9,46,51,48.5,521,649,0,7.8,2.6,5.2,0.67,0.83,0.75
1817,2025-04-11 00:00:00,15,20,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.22,24.7,17.8,6.9,21.3,20.9,47,50,48.5,520,649,0,6.9,2.4,4.7,0.71,0.84,0.78
1818,2025-04-11 00:00:00,15,21,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.22,24.7,18.1,6.6,21.4,20.9,46,48,47,521,649,0,6.9,2.3,4.6,0.71,0.85,0.78
1819,2025-04-11 00:00:00,15,22,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.22,24.6,18,6.6,21.3,20.9,47,49,48,520,649,0,6.3,2.2,4.3,0.73,0.85,0.79
1820,2025-04-11 00:00:00,15,23,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.50,24.8,18.7,6.1,21.8,20.9,46,43,44.5,520,648,0,6.6,1.7,4.2,0.72,0.89,0.81
1821,2025-04-11 00:00:00,15,31,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.48,25.8,17.8,8,21.8,22.7,39,46,42.5,499,691,0,7.1,2.9,5,0.73,0.81,0.77
1822,2025-04-11 00:00:00,15,33,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.48,25.6,18.4,7.2,22,22.7,39,45,42,555,786,0,7.6,3.4,5.5,0.7,0.78,0.74
1823,2025-04-11 00:00:00,15,34,1857,16.2,9.2,7,12.7,1.3,0.6,0,0,0,0,0,0,13.38,0.49,25.5,18.4,7.1,22,22.7,39,44,41.5,357,560,0,6.1,2.6,4.4,0.76,0.83,0.8
1824,2025-04-12 00:00:00,15,5,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.51,27.4,18.4,9,22.9,0,34,25,29.5,0,0,0,14.9,3.6,9.3,0.48,0.78,0.63
1825,2025-04-12 00:00:00,15,6,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.46,25.4,18.8,6.6,22.1,22.7,36,38,37,0,0,0,6.9,2.2,4.6,0.73,0.86,0.8
1826,2025-04-12 00:00:00,15,7,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.46,25.3,18.9,6.4,22.1,22.7,35,38,36.5,0,0,0,7.3,1.7,4.5,0.72,0.90,0.81
1827,2025-04-12 00:00:00,15,19,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.21,25.1,18.1,7,21.6,20.7,45,43,44,502,664,0,7.5,2.3,4.9,0.7,0.85,0.78
1828,2025-04-12 00:00:00,15,20,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.20,25,18.1,6.9,21.6,20.7,44,43,43.5,502,664,0,6.3,2.1,4.2,0.74,0.86,0.8
1829,2025-04-12 00:00:00,15,21,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.20,24.9,18.1,6.8,21.5,20.7,47,41,44,502,665,0,6.5,2,4.3,0.73,0.87,0.8
1830,2025-04-12 00:00:00,15,22,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.20,24.8,18,6.8,21.4,20.7,47,42,44.5,503,664,0,6.1,2,4.1,0.75,0.87,0.81
1831,2025-04-12 00:00:00,15,23,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.19,24.7,17.9,6.8,21.3,20.7,48,41,44.5,502,664,0,6.4,1.7,4.1,0.74,0.88,0.81
1832,2025-04-12 00:00:00,15,31,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.46,25.1,17.9,7.2,21.5,22.7,39,38,38.5,502,668,0,7.1,2.7,4.9,0.72,0.82,0.77
1833,2025-04-12 00:00:00,15,33,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.46,24.9,18.6,6.3,21.8,22.7,40,38,39,567,766,0,8.1,3.2,5.7,0.67,0.80,0.74
1834,2025-04-12 00:00:00,15,34,1685,23,5.6,17.4,14.3,1,1,0,0,0,0,0,0,13.45,0.46,24.9,18.6,6.3,21.8,22.7,39,39,39,358,540,0,6.4,2.5,4.5,0.74,0.84,0.79
1835,2025-04-13 00:00:00,15,2+3,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.60,24.3,18.3,6,21.3,0,39,27,33,0,0,0,6.4,1.8,4.1,0.72,0.89,0.81
1836,2025-04-13 00:00:00,15,4,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.60,24.1,18.4,5.7,21.3,0,34,26,30,0,0,0,5.9,1.9,3.9,0.75,0.88,0.82
1837,2025-04-13 00:00:00,15,5,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.60,24.5,19.1,5.4,21.8,0,33,25,29,0,0,0,7.6,3.3,5.5,0.68,0.81,0.75
1838,2025-04-13 00:00:00,15,6,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.46,22.1,18.2,3.9,20.2,20.8,36,38,37,0,0,0,3.5,2.4,3,0.83,0.85,0.84
1839,2025-04-13 00:00:00,15,7,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.47,22.1,18,4.1,20.1,20.8,36,38,37,0,0,0,3.5,1.9,2.7,0.83,0.88,0.86
1840,2025-04-13 00:00:00,15,19,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.14,23.1,18.1,5,20.6,19.9,43,41,42,0,0,0,3.8,2.5,3.2,0.82,0.83,0.83
1841,2025-04-13 00:00:00,15,20,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.13,23.2,18.1,5.1,20.7,19.9,43,41,42,500,568,0,3.3,2.5,2.9,0.84,0.84,0.84
1842,2025-04-13 00:00:00,15,21,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.13,23.1,18.2,4.9,20.7,19.9,41,41,41,499,567,0,3.1,2.3,2.7,0.85,0.85,0.85
1843,2025-04-13 00:00:00,15,22,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.13,23,18.2,4.8,20.6,19.9,42,41,41.5,500,567,0,3.1,2.3,2.7,0.86,0.85,0.86
1844,2025-04-13 00:00:00,15,23,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.17,22.7,18,4.7,20.4,19.9,40,39,39.5,499,567,0,2.7,2.1,2.4,0.87,0.86,0.87
1845,2025-04-13 00:00:00,15,31,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.47,21.7,17.7,4,19.7,20.8,40,40,40,495,619,0,3.5,3,3.3,0.82,0.80,0.81
1846,2025-04-13 00:00:00,15,33,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.47,21.8,17.9,3.9,19.9,20.8,40,37,38.5,561,699,0,4.5,3.4,4,0.77,0.78,0.78
1847,2025-04-13 00:00:00,15,34,875,17.9,10.4,7.5,14.2,1.7,1.7,0,0,0,0,0,0,13.50,0.47,21.8,17.8,4,19.8,20.8,40,38,39,358,489,0,3.4,2.8,3.1,0.83,0.82,0.83
1848,2025-04-14 00:00:00,16,2+3,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.23,26.1,18,8.1,22.1,0,36,28,32,0,0,0,10.8,2.4,6.6,0.6,0.85,0.7
1849,2025-04-14 00:00:00,16,4,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.23,26.2,17.8,8.4,22,0,35,30,32.5,0,0,0,9.9,2.2,6.1,0.63,0.86,0.7
1850,2025-04-14 00:00:00,16,5,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.23,26.5,18.4,8.1,22.5,0,33,26,29.5,0,0,0,11.9,3.5,7.7,0.56,0.78,0.7
1851,2025-04-14 00:00:00,16,6,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.25,23.8,19.5,4.3,21.7,22.7,37,42,39.5,0,0,0,5.6,3.1,4.4,0.75,0.82,0.8
1852,2025-04-14 00:00:00,16,7,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.26,23.8,19.6,4.2,21.7,22.7,39,43,41,0,0,0,6.4,2.4,4.4,0.73,0.86,0.8
1853,2025-04-14 00:00:00,16,19,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.16,24.4,18.2,6.2,21.3,20.6,46,45,45.5,477,568,0,7.1,3.7,5.4,0.7,0.76,0.7
1854,2025-04-14 00:00:00,16,20,1588,16.5,13.5,3,15,2.1,0.7,0,0,0,0,0,0,13.55,0.16,24.2,18.1,6.1,21.2,20.6,45,48,46.5,477,569,0,5.7,3.4,4.6,0.75,0.78,0.8
